task_id,task_type,building,floor,team,priority,scheduled_time,estimated_duration,completion_time,completion_status,task_complexity,concurrent_tasks,resource_availability,was_delayed,on_time_completion,task_missed
TASK-12519,Preventive Maintenance,Building_4,10,Electrical Team,Medium,2023-10-02 16:00:00,3.1018997800973347,2023-10-02 19:06:06.839208,Completed,8.676975649650865,5,0.8895820239454901,False,True,0
TASK-31758,Fire System Check,Building_3,10,Maintenance A,Low,2024-12-15 13:00:00,1.186644636424555,,Missed,1.7201467546686748,0,0.511401623772047,False,False,1
TASK-26056,Pest Control,Building_4,3,Security Team,Low,2024-08-06 13:00:00,0.8546275597487671,,Missed,2.6461386790359267,6,0.9756594817764372,False,False,1
TASK-13009,Plumbing Repair,Building_2,9,Maintenance B,High,2023-10-12 18:00:00,1.436281135538516,,Missed,1.225303142204174,1,0.937556656578247,False,False,1
TASK-19298,HVAC Service,Building_2,10,Maintenance B,Critical,2024-02-21 10:00:00,1.504089021868678,2024-02-21 12:39:29.177676,Completed,9.30784410080485,1,0.9483100297450239,True,False,0
TASK-24436,Safety Inspection,Building_4,6,Plumbing Team,Critical,2024-06-24 07:00:00,1.9302829996086388,2024-06-24 08:55:49.018799,Completed,8.106128210833837,1,0.9619097961944018,True,False,0
TASK-30778,Elevator Maintenance,Building_3,4,Security Team,Medium,2024-11-25 10:00:00,2.8729303467856107,2024-11-25 14:25:40.055935,Completed,5.080566972732347,2,0.8385607447285289,True,False,0
TASK-23095,Cleaning,Building_1,4,Electrical Team,Medium,2024-05-20 11:00:00,1.0724172453993561,2024-05-20 12:04:20.702083,Completed,4.414649789695892,6,0.8189395581518768,False,True,0
TASK-14742,Preventive Maintenance,Building_2,8,Maintenance B,High,2023-11-21 12:00:00,1.7202721541411454,2023-11-21 13:43:12.979755,Completed,3.1121168373550203,1,0.8647303180514911,True,False,0
TASK-29428,Filter Replacement,Building_2,8,Maintenance B,High,2024-10-25 11:00:00,1.8495883716501704,2024-10-25 12:50:58.518138,Completed,6.493031316856964,6,0.8537888417393721,True,False,0
TASK-31502,Safety Inspection,Building_3,9,Security Team,Low,2024-12-10 08:00:00,1.1599464409514302,2024-12-10 09:56:08.239520,Completed,3.281537404421172,0,0.9926964072403163,True,False,0
TASK-29122,Elevator Maintenance,Building_3,2,Plumbing Team,Critical,2024-10-18 17:00:00,3.379840438523286,,Missed,2.3749561315624996,5,0.8675306411942613,False,False,1
TASK-2694,Filter Replacement,Building_4,4,Maintenance A,Critical,2023-02-03 16:00:00,1.8345705801865964,2023-02-03 18:09:51.758975,Completed,4.936251624063532,7,0.8336205099610361,True,False,0
TASK-4825,Security Check,Building_4,9,Janitorial Team,Medium,2023-03-23 10:00:00,1.6260380878632505,,Missed,8.584954834829247,7,0.9035547319741685,False,False,1
TASK-16402,Equipment Calibration,Building_1,5,Maintenance A,High,2023-12-25 13:00:00,1.037880581378798,2023-12-25 14:04:33.733199,Completed,6.900079732919392,4,0.9493277805234848,True,False,0
TASK-20151,Cleaning,Building_1,10,Maintenance B,Low,2024-03-11 12:00:00,1.2129118666545409,,Missed,5.044288707741096,7,0.8602117049956581,False,False,1
TASK-2281,Plumbing Repair,Building_5,1,Janitorial Team,Low,2023-01-26 11:00:00,0.5373138230219081,2023-01-26 13:15:29.112690,Completed,4.391520049145491,0,0.8342021708836457,True,False,0
TASK-18629,Filter Replacement,Building_5,6,Maintenance A,Critical,2024-02-06 13:00:00,1.4767637505085718,2024-02-06 14:48:09.253289,Completed,7.984307582689359,6,0.9409296123862905,True,False,0
TASK-23571,Landscape Maintenance,Building_5,10,HVAC Team,High,2024-05-31 15:00:00,1.4197045688546126,2024-05-31 16:25:10.936448,Completed,4.391716432133826,7,0.917672155966603,True,False,0
TASK-6461,Cleaning,Building_1,8,Maintenance B,Medium,2023-05-01 17:00:00,0.7369150815171914,,Missed,8.963134189745166,6,0.8446564803961075,False,False,1
TASK-12103,Plumbing Repair,Building_5,6,Maintenance A,Low,2023-09-21 13:00:00,0.6394020281088937,2023-09-21 13:38:21.847301,Completed,4.780313402694741,4,0.8912468997847489,False,True,0
TASK-18861,HVAC Service,Building_3,2,Maintenance A,Medium,2024-02-11 09:00:00,3.856853837123886,,Missed,8.706340038684143,7,0.6796749262056729,False,False,1
TASK-2991,Equipment Calibration,Building_1,9,Maintenance A,Critical,2023-02-09 10:00:00,0.6285651401574259,2023-02-09 11:21:07.727352,Completed,2.253752800054821,3,0.9944442741934011,True,False,0
TASK-19835,Elevator Maintenance,Building_3,10,Security Team,Low,2024-03-04 14:00:00,2.672607208340364,,Missed,5.510316500174208,5,0.9522732546159846,False,False,1
TASK-17633,Equipment Calibration,Building_4,9,Maintenance A,Medium,2024-01-16 13:00:00,1.1028043044451294,2024-01-16 14:06:10.095496,Completed,2.544502120556155,0,0.9381955731853552,False,True,0
TASK-2172,Plumbing Repair,Building_2,3,Electrical Team,Low,2023-01-24 16:00:00,1.1260806915508197,,Missed,3.677920852089972,0,0.8129668437572383,False,False,1
TASK-25323,Pest Control,Building_1,1,Janitorial Team,Low,2024-07-17 09:00:00,1.580736369632352,2024-07-17 10:34:50.650931,Completed,9.617756041093239,4,0.9209707458010993,True,False,0
TASK-26346,HVAC Service,Building_4,6,Electrical Team,High,2024-08-13 12:00:00,1.8231310522089115,2024-08-13 13:49:23.271788,Completed,6.369889102138811,0,0.9144084372269737,True,False,0
TASK-12511,Elevator Maintenance,Building_3,9,Maintenance A,Medium,2023-10-02 14:00:00,3.728280162648441,2023-10-02 17:43:41.808586,Completed,1.8019739055451285,2,0.8895820239454901,True,False,0
TASK-23654,Corrective Maintenance,Building_4,10,Electrical Team,Medium,2024-06-03 07:00:00,1.5158015853416296,2024-06-03 08:30:56.885707,Completed,9.858907468181751,3,0.8450559908880098,False,True,0
TASK-22580,Electrical Inspection,Building_2,6,HVAC Team,Medium,2024-05-07 08:00:00,1.6621463475067624,,Missed,7.187199821187393,6,0.8477513251249829,False,False,1
TASK-26490,Landscape Maintenance,Building_5,3,Maintenance A,High,2024-08-16 18:00:00,0.7655578679965411,2024-08-16 18:47:52.232345,Completed,3.1331030330941445,7,0.9015848684586651,True,False,0
TASK-10777,Electrical Inspection,Building_2,6,Plumbing Team,Low,2023-08-21 18:00:00,1.6305731915044839,2023-08-21 19:37:50.063489,Completed,1.2405273896788458,7,0.90982502455626,False,True,0
TASK-19753,Preventive Maintenance,Building_3,9,Plumbing Team,High,2024-03-01 13:00:00,3.0872971651262344,2024-03-01 16:05:14.269794,Completed,2.0612199149680595,7,0.8877165015739759,False,True,0
TASK-27211,Cleaning,Building_2,4,Electrical Team,Critical,2024-09-03 09:00:00,0.6067185538859181,2024-09-03 09:36:24.186794,Completed,8.655674551978425,7,0.9049820714573994,True,False,0
TASK-28563,Preventive Maintenance,Building_1,10,Plumbing Team,Medium,2024-10-05 12:00:00,3.7841485625027187,2024-10-05 16:42:57.001877,Completed,7.063717332101069,2,0.6306488665042145,True,False,0
TASK-4554,Electrical Inspection,Building_4,1,Maintenance A,Critical,2023-03-16 13:00:00,1.8839693620743767,,Missed,3.676359628670713,6,0.870292042550622,False,False,1
TASK-7535,Pest Control,Building_5,1,HVAC Team,High,2023-05-28 13:00:00,0.8719464045021181,2023-05-28 13:52:19.007056,Completed,4.567416044398064,5,0.6260823106597031,False,True,0
TASK-30219,Preventive Maintenance,Building_5,6,Plumbing Team,Medium,2024-11-12 11:00:00,2.661854907346685,,Missed,1.4403458874098627,4,0.8740448520990548,False,False,1
TASK-32309,HVAC Service,Building_4,4,Maintenance B,Low,2024-12-25 08:00:00,3.1281965273299877,2024-12-25 11:07:41.507498,Completed,9.174116620007453,1,0.815141454105036,False,True,0
TASK-19315,Filter Replacement,Building_5,10,Security Team,Medium,2024-02-21 15:00:00,1.086169731943759,2024-02-21 16:06:53.908077,Completed,1.9208692798976608,5,0.9483100297450239,True,False,0
TASK-5281,Cleaning,Building_3,1,Maintenance A,Low,2023-04-03 09:00:00,0.5417239933966,2023-04-03 09:32:30.206376,Completed,5.733296434636038,0,0.8733117570545292,False,True,0
TASK-20279,Landscape Maintenance,Building_2,7,HVAC Team,Medium,2024-03-13 15:00:00,0.9893717217475355,,Missed,4.693101123569242,5,0.9596953570093634,False,False,1
TASK-18272,Safety Inspection,Building_4,9,Plumbing Team,Low,2024-01-29 09:00:00,0.6356987218865743,2024-01-29 11:28:31.441291,Completed,9.074142832457285,5,0.9653080300021147,True,False,0
TASK-23910,Safety Inspection,Building_5,4,Electrical Team,High,2024-06-10 14:00:00,0.6555591737721095,2024-06-10 15:10:34.778011,Completed,7.888058084813159,1,0.9747066400752439,True,False,0
TASK-8152,Filter Replacement,Building_4,2,Janitorial Team,Medium,2023-06-13 17:00:00,1.5694812986694564,2023-06-13 18:34:10.132675,Completed,5.566815021798702,2,0.9900729282581651,False,True,0
TASK-16801,Plumbing Repair,Building_5,7,Plumbing Team,Medium,2024-01-01 16:00:00,1.4252828450563664,2024-01-01 17:25:31.018242,Completed,7.438022981143698,6,0.9403414259845609,False,True,0
TASK-24277,Preventive Maintenance,Building_5,7,Maintenance B,Low,2024-06-19 12:00:00,2.26938128524163,,Missed,3.684843790618837,5,0.9267385616459138,False,False,1
TASK-31924,Filter Replacement,Building_2,4,Plumbing Team,Critical,2024-12-18 10:00:00,1.9339010811301993,2024-12-18 12:26:14.581426,Completed,4.491738501309783,2,0.9869260497908211,True,False,0
TASK-21235,Electrical Inspection,Building_3,6,Maintenance A,Critical,2024-04-04 17:00:00,1.4443240619498459,2024-04-04 18:26:39.566623,Completed,4.766389459228599,6,0.8860723433047906,False,True,0
TASK-11064,Equipment Calibration,Building_4,10,Security Team,Low,2023-08-28 13:00:00,0.6585415490865327,,Missed,1.1811609869371917,2,0.946575126930044,False,False,1
TASK-9697,Fire System Check,Building_2,4,Janitorial Team,Low,2023-07-24 08:00:00,1.5133652641749786,2023-07-24 09:30:48.114951,Completed,9.2738710265725,7,0.9746204179053036,False,True,0
TASK-24146,Pest Control,Building_3,3,Maintenance B,Medium,2024-06-17 12:00:00,1.1633897195743157,2024-06-17 13:09:48.202990,Completed,9.635133966542806,7,0.9661851543411684,False,True,0
TASK-18758,Filter Replacement,Building_4,3,HVAC Team,Low,2024-02-08 16:00:00,1.4616017072519516,2024-02-08 17:27:41.766146,Completed,8.463421324648191,4,0.9358036543795534,False,True,0
TASK-30081,Corrective Maintenance,Building_1,9,Plumbing Team,Low,2024-11-08 15:00:00,1.7524233449859774,2024-11-08 17:29:21.853101,Completed,2.0715237011165897,2,0.9366080425877119,True,False,0
TASK-23792,Pest Control,Building_1,5,Plumbing Team,Medium,2024-06-06 16:00:00,0.6428792783429333,,Missed,4.473246002993905,7,0.980421894594405,False,False,1
TASK-3886,Electrical Inspection,Building_5,9,HVAC Team,Medium,2023-03-01 07:00:00,1.1247884732593394,,Missed,9.34873946247868,7,0.8988145154866414,False,False,1
TASK-12097,Preventive Maintenance,Building_2,7,Security Team,Medium,2023-09-21 07:00:00,2.170976647603074,2023-09-21 09:10:15.515931,Completed,6.168149001867613,0,0.8912468997847489,False,True,0
TASK-14995,Corrective Maintenance,Building_4,4,Maintenance A,Critical,2023-11-27 14:00:00,1.8114897292298384,2023-11-27 15:48:41.363025,Completed,6.318775350808594,0,0.865666830924264,False,True,0
TASK-14607,Landscape Maintenance,Building_4,10,Security Team,Low,2023-11-17 18:00:00,1.445845453606379,2023-11-17 19:26:45.043633,Completed,9.760578406168516,2,0.8793815824753777,True,False,0
TASK-20892,Security Check,Building_5,10,Plumbing Team,Medium,2024-03-27 09:00:00,1.3007509694538648,,Missed,1.092875528826008,7,0.8058707993605766,False,False,1
TASK-30137,Corrective Maintenance,Building_5,10,Plumbing Team,Low,2024-11-10 12:00:00,1.3691284048180816,,Missed,3.3174777402863413,6,0.5249319091086204,False,False,1
TASK-19585,Safety Inspection,Building_3,2,Security Team,High,2024-02-27 07:00:00,1.5700301470088327,2024-02-27 08:34:12.108529,Completed,5.027722493287172,1,0.823313861381551,False,True,0
TASK-9512,Preventive Maintenance,Building_2,9,HVAC Team,High,2023-07-19 17:00:00,2.895835846996214,2023-07-19 19:53:45.009049,Completed,7.312862866412738,2,0.9497528304627134,False,True,0
TASK-32454,Equipment Calibration,Building_1,1,Janitorial Team,Low,2024-12-27 14:00:00,1.398847411890497,2024-12-27 15:23:55.850683,Completed,6.136931006251745,1,0.9108813965308241,True,False,0
TASK-15513,Landscape Maintenance,Building_4,7,Maintenance B,Medium,2023-12-07 16:00:00,0.5599610662899408,,Missed,7.363599149325172,2,0.9641998344739717,False,False,1
TASK-3210,Pest Control,Building_2,2,Security Team,Low,2023-02-15 17:00:00,0.640796989589761,2023-02-15 19:59:07.183408,Completed,2.3272354439795073,3,0.9857448395984089,True,False,0
TASK-20080,Preventive Maintenance,Building_4,2,Janitorial Team,Critical,2024-03-08 16:00:00,3.5911571266327678,2024-03-08 19:35:28.165656,Completed,9.431341706287661,4,0.9701080902902394,True,False,0
TASK-21855,Security Check,Building_5,4,Maintenance A,Low,2024-04-19 10:00:00,1.5711841458473095,,Missed,9.94365733839784,1,0.9117683964249358,False,False,1
TASK-26964,Preventive Maintenance,Building_4,2,Maintenance A,High,2024-08-28 10:00:00,2.3516057134827326,2024-08-28 12:54:41.942313,Completed,2.0961364630371024,2,0.9191603566460315,True,False,0
TASK-16802,Equipment Calibration,Building_3,8,HVAC Team,Low,2024-01-01 07:00:00,1.533318800445643,2024-01-01 08:31:59.947682,Completed,5.935339801950847,6,0.9403414259845609,True,False,0
TASK-5728,Plumbing Repair,Building_1,2,Janitorial Team,Critical,2023-04-13 07:00:00,1.6785163897434903,2023-04-13 08:40:42.659003,Completed,8.31242023848366,1,0.9857849516153313,False,True,0
TASK-30779,Fire System Check,Building_3,9,Maintenance A,Medium,2024-11-25 07:00:00,0.7931028130210807,2024-11-25 07:47:35.170127,Completed,5.0437343330924325,7,0.8385607447285289,True,False,0
TASK-28278,Fire System Check,Building_1,2,Plumbing Team,Critical,2024-09-29 08:00:00,0.7540667361094843,2024-09-29 08:45:14.640250,Completed,6.711403512018069,6,0.5548257983002061,True,False,0
TASK-13515,Safety Inspection,Building_3,6,Janitorial Team,Low,2023-10-25 11:00:00,1.7384031708244538,,Missed,8.043987054189211,4,0.8940816077458654,False,False,1
TASK-21028,Landscape Maintenance,Building_1,1,Electrical Team,Low,2024-03-30 13:00:00,1.5181786264458657,2024-03-30 14:37:13.426008,Completed,2.870764621691371,3,0.6428765652324364,True,False,0
TASK-15476,Elevator Maintenance,Building_4,6,Janitorial Team,Low,2023-12-06 18:00:00,1.7131269925076373,2023-12-06 21:11:31.098432,Completed,9.344539530560107,0,0.9124491990101696,True,False,0
TASK-9458,Corrective Maintenance,Building_5,1,Maintenance A,Medium,2023-07-18 12:00:00,0.8899490846700878,2023-07-18 12:53:23.816705,Completed,2.1822879526820893,2,0.8326840026239851,True,False,0
TASK-7216,HVAC Service,Building_1,10,Security Team,Low,2023-05-19 11:00:00,1.777533669626839,,Missed,3.2927073578981827,6,0.9896593048420148,False,False,1
TASK-3735,Safety Inspection,Building_3,8,Maintenance A,Low,2023-02-27 12:00:00,1.476618463623879,2023-02-27 13:28:35.826469,Completed,7.5898409015741475,2,0.8577953992496065,False,True,0
TASK-25851,Fire System Check,Building_3,8,Maintenance A,Low,2024-07-31 16:00:00,1.8896761046017874,2024-07-31 17:53:22.833977,Completed,7.662898524566187,6,0.9433418999318081,True,False,0
TASK-29941,Landscape Maintenance,Building_4,3,Plumbing Team,Critical,2024-11-06 08:00:00,1.1544944054810125,2024-11-06 10:43:28.569081,Completed,1.0903886046449003,3,0.9488717749306083,True,False,0
TASK-25238,Filter Replacement,Building_1,1,Plumbing Team,Critical,2024-07-15 11:00:00,1.5249683852840183,2024-07-15 12:51:17.342310,Completed,7.375877815759164,3,0.9806230933573349,True,False,0
TASK-26062,Equipment Calibration,Building_5,8,HVAC Team,Medium,2024-08-06 10:00:00,0.7622346713346586,2024-08-06 10:56:12.642422,Completed,4.904733150011873,6,0.9756594817764372,True,False,0
TASK-10530,Electrical Inspection,Building_3,5,Maintenance A,Low,2023-08-15 08:00:00,1.1398464386641491,2023-08-15 09:08:23.447179,Completed,5.240081432478447,7,0.9284685160639191,False,True,0
TASK-9162,Elevator Maintenance,Building_5,5,Maintenance A,Medium,2023-07-10 14:00:00,1.6347786557870276,2023-07-10 15:38:05.203161,Completed,9.702330403423904,1,0.9120219375718657,True,False,0
TASK-6084,Equipment Calibration,Building_4,6,Plumbing Team,Low,2023-04-21 17:00:00,1.5938403951164188,2023-04-21 18:35:37.825422,Completed,4.1684734234819,6,0.8270038969443375,False,True,0
TASK-22900,Filter Replacement,Building_1,5,Janitorial Team,High,2024-05-15 09:00:00,1.212080033178733,2024-05-15 11:15:56.835349,Completed,4.761479809959516,4,0.8499058472280333,True,False,0
TASK-4014,Corrective Maintenance,Building_5,5,Security Team,Low,2023-03-04 09:00:00,1.1494681490862455,2023-03-04 10:08:58.085337,Completed,1.2100481454758238,0,0.5670888373744924,True,False,0
TASK-5671,Elevator Maintenance,Building_4,10,Security Team,High,2023-04-12 08:00:00,3.1987460272633093,2023-04-12 11:11:55.485698,Completed,4.212638879557539,4,0.9293471667476977,False,True,0
TASK-27448,Fire System Check,Building_2,6,Janitorial Team,Low,2024-09-09 18:00:00,1.616077118371392,2024-09-09 19:36:57.877626,Completed,8.955952437867174,3,0.9670065752988461,False,True,0
TASK-17589,Elevator Maintenance,Building_4,4,Janitorial Team,Medium,2024-01-15 10:00:00,3.6177177419136344,2024-01-15 14:08:29.991843,Completed,8.205461362422216,4,0.9381345147086644,True,False,0
TASK-4457,Equipment Calibration,Building_1,7,Electrical Team,Low,2023-03-15 15:00:00,1.4993021139357303,2023-03-15 17:08:25.013332,Completed,6.209977864331735,4,0.9068495242153966,True,False,0
TASK-20875,Elevator Maintenance,Building_2,6,Electrical Team,Medium,2024-03-27 09:00:00,3.416785504855702,2024-03-27 12:25:00.427817,Completed,9.360548965753592,0,0.8058707993605766,False,True,0
TASK-10558,Equipment Calibration,Building_4,1,Maintenance A,High,2023-08-15 07:00:00,1.7382617260001103,2023-08-15 08:44:17.742214,Completed,4.246698844933403,5,0.9284685160639191,True,False,0
TASK-15036,Security Check,Building_5,7,Security Team,Low,2023-11-27 17:00:00,1.8482210522596967,2023-11-27 21:08:27.454138,Completed,4.5158632111058115,6,0.865666830924264,True,False,0
TASK-13439,Corrective Maintenance,Building_1,10,Janitorial Team,High,2023-10-23 07:00:00,1.307418246285007,2023-10-23 08:18:26.705687,Completed,4.143871877152749,4,0.905088633622864,True,False,0
TASK-6161,Corrective Maintenance,Building_5,3,Maintenance A,Medium,2023-04-24 07:00:00,0.8823513680612474,,Missed,4.432304807183613,5,0.9236657053604771,False,False,1
TASK-11320,HVAC Service,Building_1,4,Security Team,High,2023-09-03 13:00:00,3.0858199864791107,,Missed,3.489384702108237,6,0.6186135444344296,False,False,1
TASK-24991,Pest Control,Building_5,8,Janitorial Team,Low,2024-07-09 18:00:00,1.09957522333814,2024-07-09 19:05:58.470804,Completed,1.596692730156302,7,0.8289245820766561,False,True,0
TASK-5438,Plumbing Repair,Building_5,6,Janitorial Team,Low,2023-04-06 17:00:00,1.886517433254652,,Missed,6.997108090823131,6,0.8062057612581005,False,False,1
TASK-13543,Elevator Maintenance,Building_5,4,Janitorial Team,Low,2023-10-25 14:00:00,3.813687983097622,2023-10-25 17:48:49.276739,Completed,3.079661930146692,6,0.8940816077458654,False,True,0
TASK-25533,Landscape Maintenance,Building_1,10,Maintenance A,Medium,2024-07-23 14:00:00,1.7036057773287574,2024-07-23 15:42:12.980798,Completed,1.1326845365628624,6,0.8959417132212881,False,True,0
TASK-15405,Equipment Calibration,Building_3,5,Janitorial Team,Low,2023-12-05 16:00:00,0.7690231105450357,2023-12-05 16:46:08.483198,Completed,3.8834766475367153,2,0.8198972786715392,True,False,0
TASK-10907,Fire System Check,Building_1,7,Electrical Team,High,2023-08-23 12:00:00,0.5498221147614816,,Missed,2.3963273312516087,3,0.8343343998404393,False,False,1
TASK-32154,Plumbing Repair,Building_2,2,HVAC Team,Low,2024-12-22 13:00:00,1.1540614847575623,,Missed,4.993314716088298,7,0.6444236530901275,False,False,1
TASK-19179,Corrective Maintenance,Building_5,5,Electrical Team,Medium,2024-02-18 09:00:00,1.733492932017847,2024-02-18 10:44:00.574555,Completed,8.331316457936516,0,0.5925197636206195,False,True,0
TASK-6443,Security Check,Building_3,9,Electrical Team,Medium,2023-05-01 11:00:00,1.6280131302954892,,Missed,8.10971463900113,4,0.8446564803961075,False,False,1
TASK-30156,Fire System Check,Building_5,6,Janitorial Team,Low,2024-11-11 17:00:00,1.3800839002607737,2024-11-11 18:22:48.302041,Completed,8.136482675293802,1,0.9878802982466046,True,False,0
TASK-31827,Filter Replacement,Building_5,7,HVAC Team,Medium,2024-12-16 08:00:00,1.1030397776715588,2024-12-16 09:16:32.363361,Completed,9.969689746346626,3,0.9251553717334355,True,False,0
TASK-5739,HVAC Service,Building_5,10,Plumbing Team,Medium,2023-04-13 11:00:00,1.5148180673297031,2023-04-13 13:06:05.522827,Completed,1.3244591245413837,0,0.9857849516153313,True,False,0
TASK-12837,Safety Inspection,Building_4,4,HVAC Team,High,2023-10-09 08:00:00,0.6883857575095773,,Missed,8.158356594626476,0,0.9185360567729305,False,False,1
TASK-13244,Plumbing Repair,Building_5,5,HVAC Team,Medium,2023-10-18 18:00:00,1.4431512359467495,2023-10-18 19:26:35.344449,Completed,7.143662177632963,1,0.9248520696002671,False,True,0
TASK-8928,Equipment Calibration,Building_2,8,Janitorial Team,Low,2023-07-04 09:00:00,0.678802826781316,,Missed,1.5691785029313947,0,0.8080564293301175,False,False,1
TASK-19899,Corrective Maintenance,Building_4,5,Security Team,Medium,2024-03-05 16:00:00,0.6941092151034273,2024-03-05 18:21:05.131276,Completed,6.620430829867368,7,0.897490805865241,True,False,0
TASK-9942,Plumbing Repair,Building_1,4,Electrical Team,Medium,2023-07-31 18:00:00,1.2380612801346005,2023-07-31 19:14:17.020608,Completed,7.5320937300730435,0,0.9126805998056019,False,True,0
TASK-31371,Preventive Maintenance,Building_2,7,Janitorial Team,Low,2024-12-06 18:00:00,3.0058412801465986,2024-12-06 21:00:21.028609,Completed,1.1391766227763687,0,0.9891947276581015,True,False,0
TASK-4060,Landscape Maintenance,Building_1,4,Janitorial Team,High,2023-03-06 07:00:00,0.874574620452504,2023-03-06 07:52:28.468634,Completed,2.210519328417742,5,0.9403779782340549,True,False,0
TASK-31800,Cleaning,Building_5,10,HVAC Team,Critical,2024-12-16 11:00:00,0.6174097623199108,2024-12-16 11:37:02.675144,Completed,1.6164675714054344,5,0.9251553717334355,False,True,0
TASK-4545,HVAC Service,Building_2,6,Maintenance A,Medium,2023-03-16 10:00:00,1.6183419720228955,2023-03-16 11:37:06.031099,Completed,8.75124066790651,4,0.870292042550622,False,True,0
TASK-14988,Equipment Calibration,Building_2,4,Security Team,Low,2023-11-26 10:00:00,1.3145442243506458,,Missed,9.786327630654954,5,0.6800564705574196,False,False,1
TASK-9132,Cleaning,Building_2,6,Security Team,High,2023-07-09 12:00:00,1.834741438329434,2023-07-09 13:50:05.069178,Completed,7.139734619727111,5,0.695446306306762,True,False,0
TASK-25324,Elevator Maintenance,Building_2,9,HVAC Team,Medium,2024-07-17 18:00:00,3.6044244883814374,,Missed,6.363132945900417,4,0.9209707458010993,False,False,1
TASK-13500,Filter Replacement,Building_3,8,Security Team,High,2023-10-24 18:00:00,1.9047510560980259,,Missed,1.3375374400382474,0,0.82916381122791,False,False,1
TASK-15432,Electrical Inspection,Building_2,3,Plumbing Team,Low,2023-12-06 11:00:00,0.5657005719663362,,Missed,8.306070611228396,2,0.9124491990101696,False,False,1
TASK-19979,Preventive Maintenance,Building_2,5,Maintenance B,High,2024-03-06 08:00:00,3.299868832260637,2024-03-06 11:17:59.527796,Completed,3.9181078826230795,1,0.8184450212871137,False,True,0
TASK-25173,Plumbing Repair,Building_3,5,Security Team,Low,2024-07-13 13:00:00,1.5018978637638851,,Missed,1.1201730627872268,3,0.5497035765839398,False,False,1
TASK-20126,Safety Inspection,Building_2,4,Security Team,Low,2024-03-10 11:00:00,0.6832903973122246,2024-03-10 13:40:29.960870,Completed,6.400017475829126,3,0.6463562716030611,True,False,0
TASK-3701,Cleaning,Building_2,8,HVAC Team,Low,2023-02-25 11:00:00,1.8713930092640565,2023-02-25 14:01:56.175969,Completed,1.2642966952124293,5,0.6378822619095642,True,False,0
TASK-4913,Electrical Inspection,Building_4,3,Electrical Team,Medium,2023-03-24 10:00:00,1.445425483733282,2023-03-24 11:39:19.270833,Completed,8.863714885676593,7,0.968598470909399,True,False,0
TASK-30216,Electrical Inspection,Building_1,2,Maintenance A,Low,2024-11-12 11:00:00,1.823448787154489,,Missed,6.403675649923897,7,0.8740448520990548,False,False,1
TASK-15013,Safety Inspection,Building_5,6,Janitorial Team,High,2023-11-27 11:00:00,1.008654748898626,,Missed,6.519666971541995,2,0.865666830924264,False,False,1
TASK-29380,Landscape Maintenance,Building_1,1,Maintenance B,Medium,2024-10-24 08:00:00,1.631082625602671,,Missed,7.414464725199517,0,0.9284804491311527,False,False,1
TASK-28010,Fire System Check,Building_3,1,Electrical Team,Critical,2024-09-23 12:00:00,0.8835090408812254,2024-09-23 12:53:00.632547,Completed,7.417968929293128,1,0.9412026756593341,False,True,0
TASK-15536,Cleaning,Building_4,5,Janitorial Team,Medium,2023-12-07 11:00:00,1.913734443957972,2023-12-07 12:55:33.132954,Completed,4.768597372299787,7,0.9641998344739717,True,False,0
TASK-14962,Filter Replacement,Building_3,4,Maintenance A,Medium,2023-11-25 12:00:00,1.6701866708010327,2023-11-25 13:40:12.672015,Completed,4.577929394496928,0,0.6558930847463785,True,False,0
TASK-7623,Landscape Maintenance,Building_2,4,HVAC Team,Low,2023-05-30 11:00:00,0.7566519297877479,2023-05-30 12:11:55.604889,Completed,8.397394113926119,5,0.9593495833232145,True,False,0
TASK-21525,Safety Inspection,Building_5,8,Janitorial Team,Low,2024-04-11 11:00:00,0.9982757483758116,2024-04-11 13:54:41.594676,Completed,8.967576957945187,4,0.9438663403843248,True,False,0
TASK-20682,Preventive Maintenance,Building_3,3,Janitorial Team,Low,2024-03-22 15:00:00,3.7442540601518948,2024-03-22 18:44:39.314617,Completed,4.077958047297055,6,0.8277333568341892,True,False,0
TASK-29780,Elevator Maintenance,Building_2,8,Maintenance A,Low,2024-11-02 08:00:00,3.8320864499096947,2024-11-02 14:11:45.070797,Completed,1.082093828964175,5,0.61800863612331,True,False,0
TASK-20788,Preventive Maintenance,Building_5,5,Electrical Team,Low,2024-03-25 15:00:00,2.0523059627845015,,Missed,4.884724786807789,5,0.9534785191610453,False,False,1
TASK-25275,Electrical Inspection,Building_1,3,Maintenance A,Low,2024-07-16 11:00:00,0.5600041332462783,,Missed,5.796048249738576,7,0.9236423870592496,False,False,1
TASK-12895,Cleaning,Building_5,5,Maintenance B,High,2023-10-10 07:00:00,0.5939526701160027,2023-10-10 09:07:44.338322,Completed,1.9368158127365414,0,0.9303875951865772,True,False,0
TASK-7198,Cleaning,Building_4,6,Electrical Team,Medium,2023-05-19 10:00:00,1.524739759631755,2023-05-19 11:31:29.063135,Completed,1.5887385457614913,1,0.9896593048420148,True,False,0
TASK-25890,Elevator Maintenance,Building_3,6,HVAC Team,Medium,2024-08-01 10:00:00,3.806569153648551,2024-08-01 15:07:08.024571,Completed,2.4568710763323263,2,0.9983029123469003,True,False,0
TASK-5366,Fire System Check,Building_2,2,Electrical Team,Low,2023-04-05 17:00:00,1.28842155347824,2023-04-05 18:17:18.317593,Completed,1.7606320197204788,1,0.9568937696492013,True,False,0
